model,method,bench,case,efficacy_rate_pre,efficacy_rate_post,efficacy_magnitude_pre,efficacy_magnitude_post,efficacy_log_magnitude_pre,efficacy_log_magnitude_post,generalisation_rate_pre,generalisation_rate_post,generalisation_magnitude_pre,generalisation_magnitude_post,generalisation_log_magnitude_pre,generalisation_log_magnitude_post,specificity_rate_pre,specificity_rate_post,specificity_magnitude_pre,specificity_magnitude_post,specificity_log_magnitude_pre,specificity_log_magnitude_post
gpt2-xl,anyedit,counterfact,12635,0.0,1.0,-0.0011692259284704595,0.9999742487893719,-6.5625,19.874974250793457,0.0,0.0,-0.0025347393640018086,-0.003794092766337714,-4.703125,-3.03125,0.0,0.1,-0.037995151133827273,-0.07407891643420325,-9.9109375,-6.92421875
gpt2-xl,anyedit,counterfact,3748,0.0,1.0,-0.0032295911967189605,0.9956150740386958,-3.0625,17.12060546875,0.0,0.0,-0.058174629155476,-0.0897589930396459,-4.7578125,-2.8359375,0.8,0.9,-0.003987646327243211,0.039834641767883025,0.3921875,2.59921875
gpt2-xl,anyedit,counterfact,17374,1.0,1.0,0.0038574376793497336,0.9831637717037802,0.5,6.29736328125,1.0,1.0,0.018096835996504523,0.410817310558364,1.9765625,3.6171875,0.2,0.2,-0.07792036081405926,-0.15182958647978964,-2.4578125,-1.694921875
gpt2-xl,anyedit,counterfact,2723,1.0,1.0,0.00019920421077567778,0.9375775010086589,1.4375,12.810546875,0.0,0.0,-9.91205832862665e-05,-0.00011049498402573504,-2.84375,-2.625,0.3,0.3,-0.0004398497098436105,0.2148365744680485,-1.30625,1.191552734375
gpt2-xl,anyedit,counterfact,2759,0.0,1.0,-0.390049588627212,0.9982769168578582,-9.49609375,14.935775756835938,0.0,0.5,-0.24545607283864718,0.2195770932623462,-7.802734375,-1.7421875,0.0,0.3,-0.29960799849144093,0.1956077448629488,-8.363671875,-0.84459228515625
gpt2-xl,anyedit,counterfact,21054,0.0,1.0,-0.0879652431126335,0.9867448353268508,-3.71875,7.5496826171875,0.0,0.0,-0.013377028632421148,-0.013637440532079482,-1.3671875,-1.1484375,0.4,0.6,-0.12667673227624782,0.0853768648660311,-1.407421875,0.88333740234375
gpt2-xl,anyedit,counterfact,12756,1.0,1.0,1.5565135787799256e-05,0.9988562404623186,2.6875,19.123855590820312,0.5,0.5,-0.0002832049227838198,-0.00022330721488817158,0.8125,0.9375,1.0,1.0,0.00014249314096201647,0.29783338591346703,2.6,7.322727203369141
gpt2-xl,anyedit,counterfact,14633,0.0,1.0,-0.0007102683387857542,0.9582629692588791,-1.40625,6.427734375,0.0,0.5,-0.005660478866916139,-0.005844455423644927,-1.515625,-1.0,0.2,0.4,-0.0018816165869375285,0.2054287105115343,-1.115625,0.59775390625
gpt2-xl,anyedit,counterfact,21068,1.0,1.0,0.00023960169685773578,0.9980335507912292,0.8125,20.373031616210938,0.5,0.5,2.8713448523576103e-05,-3.4385643345579464e-05,-0.53125,0.125,0.7,0.8,0.0001314712857294846,0.00041186431931187096,0.0625,0.496875
gpt2-xl,anyedit,counterfact,3509,0.0,1.0,-0.009149976774170294,0.9974459454181609,-2.09375,10.622467041015625,0.0,0.0,-0.04185536440785224,-0.06903683199246297,-2.84375,-0.8125,0.0,0.4,-0.01158929174575984,0.1848266469698876,-2.9703125,0.487652587890625
gpt2-xl,anyedit,counterfact,2106,0.0,1.0,-0.00032422102279129356,0.9895625021267855,-0.3125,9.80206298828125,0.0,0.0,-0.0013158625859850765,-0.0041235250168971845,-2.109375,-1.53125,0.0,0.4,-0.0017799510139308785,0.028895365084617358,-1.85625,-0.63125
gpt2-xl,anyedit,counterfact,17265,0.0,1.0,-0.0002402861448496554,0.9984110638698956,-1.4375,9.186012268066406,0.5,0.5,-0.02304228544752965,-0.019713407265959226,0.265625,0.421875,0.4,0.4,0.0020806520615766133,0.005326650168652805,-0.33125,-0.2
gpt2-xl,anyedit,genie,followed_by_6150,0.0,1.0,-0.45723947585937913,0.9758092569767881,-4.460782368977864,4.39106814066569,,,,,,,,,,,,
gpt2-xl,anyedit,genie,director_229,0.0,1.0,-0.19073794409554068,0.9944684726934482,-1.7348554134368896,8.256065368652344,,,,,,,,,,,,
gpt2-xl,anyedit,genie,headquarters_2162,0.0,1.0,-0.6781502081287826,0.9981059137253816,-4.485135555267334,9.18572074174881,,,,,,,,,,,,
gpt2-xl,anyedit,genie,field_of_work_1687,0.0,1.0,-0.0023539678480889222,0.942017664829747,-2.53125,5.5068359375,,,,,,,,,,,,
gpt2-xl,anyedit,genie,director_3768,1.0,1.0,0.0011514089697078622,0.964050595655189,0.008264333009719849,3.557957947254181,,,,,,,,,,,,
gpt2-xl,anyedit,genie,occupation_2544,0.0,1.0,-0.0004194308752338286,0.8902660848596575,-1.7890625,4.03826904296875,,,,,,,,,,,,
gpt2-xl,anyedit,genie,production_company_4721,1.0,1.0,0.002784585155472983,0.9749912968200662,0.596354166666667,7.410662333170572,,,,,,,,,,,,
gpt2-xl,anyedit,genie,continent_7135,0.0,1.0,-0.10992095474074155,0.986071301615558,-4.33642578125,4.49981689453125,,,,,,,,,,,,
gpt2-xl,anyedit,genie,spouse_2997,0.0,1.0,-0.0015909737782467774,0.8852804919606064,-0.947916666666667,5.387939453125,,,,,,,,,,,,
gpt2-xl,anyedit,genie,genre_3080,1.0,1.0,9.951427940199082e-05,0.9827847445495633,4.421875,14.232635498046875,,,,,,,,,,,,
gpt2-xl,anyedit,genie,award_received_5077,0.0,1.0,-0.10032099260848232,0.6336244598352063,-2.089836351799242,1.6762621330492424,,,,,,,,,,,,
gpt2-xl,anyedit,genie,country_3694,0.0,1.0,-0.20639900175995504,0.8794993289292705,-8.3597900390625,2.597503662109375,,,,,,,,,,,,
gpt2-xl,anyedit,genie,followed_by_3324,0.0,1.0,-0.002079009505932542,0.9457064336636292,-3.109375000000001,16.423343658447266,,,,,,,,,,,,
gpt2-xl,anyedit,genie,field_of_work_100,0.0,1.0,-0.0011082960174881107,0.39182117236200714,-3.026041666666667,4.691487630208333,,,,,,,,,,,,
gpt2-xl,anyedit,genie,composer_4902,0.0,1.0,-0.019747894754614914,0.373969613416555,-0.4177144368489585,1.2426910400390625,,,,,,,,,,,,
gpt2-xl,anyedit,genie,genre_4732,0.0,1.0,-0.002280972222612063,0.9640784682708945,-6.79296875,6.97216796875,,,,,,,,,,,,
gpt2-xl,anyedit,genie,director_7311,1.0,1.0,0.011223163256969877,0.9747528566955371,1.34375,6.592987060546875,,,,,,,,,,,,
gpt2-xl,anyedit,genie,country_6584,0.0,1.0,-0.028302268643205588,0.8116298318682169,-1.21630859375,1.970458984375,,,,,,,,,,,,
gpt2-xl,anyedit,genie,genre_4642,1.0,1.0,0.002383053429436406,0.7730491122422294,1.05859375,2.543212890625,,,,,,,,,,,,
gpt2-xl,anyedit,genie,country_of_citizenship_2431,0.0,1.0,-0.11477508694119587,0.884585597342622,-1.5318603515625,2.25665283203125,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,2640,0.25,0.5,0.002348882615116932,0.24062814034425,-0.6902031557900566,0.4625787734985354,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,248,0.0,1.0,-0.012547796258034741,0.30076260822233414,-2.3439670138888893,6.440787421332465,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,2121,1.0,1.0,0.04201966305657037,0.9363549424845565,0.30202884144253206,4.873313201798333,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,825,0.5,1.0,-0.11915682505011553,0.43154194066002793,0.839192708333333,10.738728841145832,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,2014,0.6666666666666666,1.0,0.15373366469231042,0.374495510784664,5.091335478283111,11.381167638869513,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,713,0.0,0.5,-0.05887559853640765,0.45142030522292526,-2.7500839233398438,-5.525371551513672,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,1872,0.0,1.0,-0.021947113649732695,0.9128113253598397,-1.5802408854166665,3.1634012858072915,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,562,0.5,1.0,0.017819576603022476,0.47660783568173976,0.7703685760498047,3.55728816986084,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,595,1.0,1.0,0.06417274970862626,0.5396722651348951,3.5552940368652344,4.350505352020264,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,1554,0.0,1.0,-0.9139759227623918,0.9828529642452983,-7.42626953125,11.795211791992188,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,1291,0.5,1.0,0.014945420232000795,0.2053119259940848,0.6406898498535156,1.1801040513174876,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,1655,1.0,0.5,0.04009851785171226,0.4999168382505198,1.886474609375,0.9169597625732422,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,681,0.0,1.0,-0.039557859201668225,0.7155221383715115,-0.3116682767868042,2.3822337218693326,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,1162,1.0,1.0,0.003914717420914749,0.9978423008575726,1.19873046875,9.34167766571045,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,1997,1.0,1.0,0.0077817568668070115,0.9973820773029412,1.7685546875,10.700526177883148,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,2526,0.75,1.0,0.04867920332712039,0.26242162588313767,4.661306309700012,8.447022366523743,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,2752,0.0,0.25,-0.0051023593134906405,0.23821961119634183,-2.40866752465566,-2.0396421353022256,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,696,0.0,1.0,-0.0008709429784170613,0.9976732565387769,-0.8046875,14.357046127319336,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,606,0.0,1.0,-0.1035693303291096,0.9880132543570563,-5.0514068603515625,4.471950531005859,,,,,,,,,,,,
gpt2-xl,anyedit,mquake,1946,0.3333333333333333,0.6666666666666666,-0.001759156818747945,0.3327708718853896,-0.546142578125,1.6121164957682292,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row272,0.0,1.0,-0.12627165993588874,0.08354170646678268,-3.154229482014974,0.8340259790420532,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row528,0.0,1.0,-0.0002395587894529437,0.9891704350196671,-7.1640625,9.36810302734375,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row137,1.0,1.0,0.003208769918582646,0.20750246317627666,6.2600453694661455,12.677391052246094,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row865,0.0,1.0,-0.02476231675138274,0.8862136835673597,-0.893147786458333,6.930961608886719,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row147,0.0,1.0,-0.11756553348912963,0.8164087408324485,-2.6816136837005615,2.2208547989527383,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row86,0.0,1.0,-0.03284857421988085,0.14197455593933464,-5.428396606445313,1.7856262207031248,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row827,0.0,1.0,-0.01320504416694285,0.954786747837697,-4.666666666666667,9.662129720052084,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row607,0.0,1.0,-0.0012723989706900757,0.006831385907116369,-4.552083333333334,2.505208333333333,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row377,1.0,1.0,0.004564265023868388,0.16640585877417285,3.274088541666667,4.932657877604167,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row454,0.0,1.0,-0.11649619885153087,0.659831369075716,-5.23046875,4.0433298746744795,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row339,0.0,1.0,-0.0023953715268627183,0.41258065509886005,-1.307291666666667,7.60736083984375,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row744,0.0,1.0,-0.025324497399974125,0.9836355935083251,-5.305555725097657,5.786946487426758,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row639,0.0,1.0,-0.0110519697378152,0.06555857557116551,-2.845947265625,2.057698567708333,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row437,0.0,1.0,-0.27481935244454525,0.5905718038790203,-5.447052001953125,5.245243072509766,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row273,1.0,1.0,0.004657427094103678,0.9727491440972597,2.725789388020833,6.183420817057292,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row353,0.0,1.0,-0.013343921552156357,0.8831101759278339,-0.283999721209208,4.235969245433807,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row371,0.0,1.0,-0.10074496570563836,0.29738198875135613,-3.9469947814941406,1.1727485656738281,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row646,0.0,0.0,-0.392071967288463,-0.040171162785939546,-4.5052227020263675,-0.3181675910949706,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row129,0.0,1.0,-0.03818317167295291,0.40873073141335936,-4.704671223958334,2.31781005859375,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_popular_row602,1.0,1.0,0.009241835676083818,0.8096811996640895,3.171337890625,11.9763916015625,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row1779,1.0,1.0,4.905636647478933e-05,0.9520325329073944,0.125,11.388355255126953,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row70,0.0,1.0,-0.14565894618703365,0.8481627198895509,-1.3417775472005207,2.056005096435547,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row1359,0.0,1.0,-0.026071609284287096,0.3779642406883926,-2.174298604329427,6.42498779296875,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row1105,0.0,1.0,-0.020372426554067097,0.9836855178927995,-5.828125,16.733551025390625,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row1751,0.0,1.0,-0.16562326145772904,0.9896051228361269,-4.6026611328125,5.291351318359375,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row1170,1.0,1.0,0.006328859344154638,0.9647358044432959,1.625325520833333,13.40160051981608,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row661,0.0,1.0,-0.0021934873371075693,0.9822521803212575,-0.49869791666666696,6.483622233072917,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row381,0.0,1.0,-0.03478966739457956,0.5975514795319121,-1.770833333333333,5.271484375,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row317,0.0,1.0,-0.003904772583676479,0.6923909392656956,-3.19921875,6.045979817708333,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row250,1.0,1.0,0.005578493175052221,0.7838875289508352,5.938802083333333,15.756510416666666,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row455,0.0,1.0,-0.0016380856096232489,0.943553432599421,-2.6875,7.223876953125,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row998,0.0,1.0,-0.0073084008482437735,0.18276307058331093,-1.862630208333333,10.800455729166666,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row689,0.0,1.0,-0.05868307870414052,0.987790294419345,-1.216796875,7.238433837890625,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row787,1.0,1.0,0.0030552830599224123,0.986623234840611,0.5263671875,9.508325537045797,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row115,1.0,1.0,0.049436598504420004,0.9692844807588151,1.1005555987358093,15.468803063035011,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row541,0.0,1.0,-0.060585402978963664,0.11375321723626779,-2.475390625,1.2456072126116071,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row1317,0.0,1.0,-0.0005560721260982912,0.12834305820615785,-0.3708333333333327,6.562947591145834,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row901,0.0,1.0,-0.020561382532115497,0.17513325358670542,-3.783203125,3.7369842529296875,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row436,0.0,1.0,-0.029847762217127444,0.9965729600113639,-1.8671875,12.559070587158203,,,,,,,,,,,,
gpt2-xl,anyedit,ripple,ripple_random_row834,0.0,1.0,-0.224259578951463,0.9856008139460047,-3.59918212890625,5.0001068115234375,,,,,,,,,,,,
gpt2-xl,anyedit,zsre,zsre_row8097,1.0,1.0,0.06447440464413451,0.9329192206952329,1.81109619140625,3.4456443786621094,1.0,1.0,0.04645956653142804,0.5109414177929632,1.827239990234375,2.7318649291992188,1.0,1.0,0.006711784580285734,0.0065526543400915346,1.6380157470703125,1.5427322387695312
gpt2-xl,anyedit,zsre,zsre_row15599,0.0,1.0,-0.003730474832275628,0.9973847093906848,-2.84375,9.559951782226562,0.0,0.0,-0.006699429113395981,-0.008364719656891489,-2.71875,-1.5,0.0,0.0,-7.241250244972373e-08,-7.038465420647615e-08,-1.75,-1.625
gpt2-xl,anyedit,zsre,zsre_row18844,1.0,1.0,8.272617254803248e-05,0.9943411353105558,0.109375,7.679845809936523,1.0,1.0,4.510696549591873e-06,0.02978716247464379,0.0078125,3.098876953125,0.0,0.0,-0.00033985135022967866,-0.00032170699689970634,-0.953125,-0.78125
gpt2-xl,anyedit,zsre,zsre_row5765,0.0,1.0,-0.010507272971469993,0.9949223788625333,-2.328125,6.044158935546875,0.0,1.0,-0.009521939321647186,0.4044273748842554,-1.703125,2.703125,0.0,0.0,-0.00010714295166188353,-0.00010383383169601415,-7.234375,-7.078125
gpt2-xl,anyedit,zsre,zsre_row13630,1.0,1.0,0.010259279512788818,0.9989510902323936,0.911214192708333,10.500656525293985,1.0,1.0,0.011426988181385996,0.025436173189213575,1.445393880208333,1.471923828125,1.0,1.0,0.003155053067620887,0.003473811192934061,2.402506510416667,2.447509765625
gpt2-xl,anyedit,zsre,zsre_row14665,0.0,1.0,-0.008363508681729435,0.259555351852587,-0.953125,1.87939453125,0.0,1.0,-0.004888315029085304,0.057948962314065766,-0.8125,0.529296875,0.0,0.0,-7.761381907150024e-05,-7.121838320022595e-05,-0.578125,-0.515625
gpt2-xl,anyedit,zsre,zsre_row12754,0.0,1.0,-0.0006863684377458618,0.38774430523836545,-1.15625,3.30859375,0.0,1.0,-0.0002568433110064872,0.06767387449808987,-1.6875,1.4375,1.0,1.0,1.5098181219104483e-08,2.418636652717143e-08,0.25,0.375
gpt2-xl,anyedit,zsre,zsre_row8750,0.0,1.0,-0.010631595863093615,0.9987547555030131,-4.901041666666667,8.634348551432291,0.0,0.0,-0.012674554122332954,-0.0011720423240892813,-5.635416666666667,-0.11979166666666696,0.0,0.0,-0.00032810103502023006,-0.0003314820148480635,-6.604166666666666,-6.489583333333334
gpt2-xl,anyedit,zsre,zsre_row4307,0.0,1.0,-0.00011688838341249955,0.9624252749011919,-0.21875,5.20159912109375,0.0,1.0,-0.0016004306072078054,0.12189313490692252,-0.6731770833333339,2.4207356770833335,0.0,0.0,-2.5090337725515555e-05,-2.513347361653964e-05,-2.229166666666668,-2.083333333333332
gpt2-xl,anyedit,zsre,zsre_row18406,1.0,1.0,0.0017125989813484683,0.0017125989813484683,2.46875,2.46875,1.0,1.0,0.00041324274155373256,0.00041324274155373256,1.375,1.375,1.0,1.0,0.0016993969445255165,0.0016993969445255165,6.0,6.0
gpt2-xl,anyedit,zsre,zsre_row10580,0.0,1.0,-0.0004183447903211338,0.4219598454941004,-2.8359375,6.084747314453125,0.0,0.0,-0.004916980226368003,-0.008997011791654632,-5.96875,-5.56640625,1.0,1.0,2.853625412742645e-05,3.285278980387935e-05,1.2265625,1.328125
gpt2-xl,anyedit,zsre,zsre_row9259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt2-xl,anyedit,zsre,zsre_row57,0.0,1.0,-3.024570863123265e-07,0.8939124275801514,-0.6875,7.107421875,0.0,1.0,-2.8941036768614462e-06,0.20995125921592514,-0.3125,3.8359375,0.0,0.0,-2.2018885140075032e-07,-1.9844534206606224e-07,-0.625,-0.5
gpt2-xl,anyedit,zsre,zsre_row19060,0.0,1.0,-0.0001313864316184243,0.982927718140595,-1.40625,11.7640380859375,0.0,1.0,-6.773031261241518e-05,0.9609681530245885,-0.375,10.866455078125,0.0,0.0,-0.0001488008652892181,-0.00015586299693674135,-3.46875,-3.453125
gpt2-xl,anyedit,zsre,zsre_row16238,0.0,1.0,-1.0283066767544824e-05,0.5517064420737235,-0.1875,11.2802734375,0.0,1.0,-1.6897497995685038e-05,0.002561390075066042,-0.390625,3.53125,1.0,1.0,5.249382921459419e-08,1.47988328169401e-07,0.03125,0.09375
gpt2-xl,anyedit,zsre,zsre_row9297,1.0,1.0,0.008842992892712374,0.8994137551083844,1.3292968749999998,5.9843994140625,1.0,1.0,0.00818457139279358,0.277965221250398,0.72900390625,2.45234375,1.0,1.0,0.0016195113430982641,0.0017556256409353515,6.1234375,6.23515625
gpt2-xl,anyedit,zsre,zsre_row15083,1.0,1.0,0.009270581027579706,0.9565733586069846,1.7916190011160715,7.072522081647601,1.0,1.0,0.017028666067700978,0.2664897382451233,1.764549909319196,4.302810450962612,1.0,1.0,7.30702869968248e-05,0.000117967843907462,0.09187360491071406,0.14380580357142847
gpt2-xl,anyedit,zsre,zsre_row18879,1.0,1.0,0.00527888843489243,0.9967405610708822,0.436279296875,9.65304946899414,1.0,1.0,0.002648326732572424,0.9771168436160167,0.41650390625,7.86785888671875,0.0,0.0,-7.625162881506789e-06,-7.192451641247518e-06,-0.78125,-0.75
gpt2-xl,anyedit,zsre,zsre_row495,1.0,1.0,0.005068663931417764,0.9968353715681207,1.03125,9.184432983398438,1.0,1.0,0.003274480681009448,0.1680905055401406,1.15625,2.25,0.0,0.0,-2.8655506920433357e-07,-1.9431952071355725e-07,-0.3125,-0.1875
gpt2-xl,anyedit,zsre,zsre_row14921,1.0,1.0,0.022966281733954614,0.943051993028967,0.8479207356770835,3.752220789591471,1.0,1.0,0.016818922799940732,0.5460799061189036,1.1267496744791665,2.5504862467447915,1.0,1.0,0.001794209791232961,0.0018398072375589336,3.255208333333333,3.185546875
gpt2-xl,grace,counterfact,11983,0.0,1.0,-0.035034467206226785,0.9984295787717667,-2.203125,21.748428344726562,0.0,0.0,-0.028673716851927166,-0.028673716851927166,-2.828125,-2.828125,0.1,0.2,-0.05226381362812356,0.050653020499150846,-2.9,-0.5860877990722656
gpt2-xl,grace,counterfact,13602,0.0,1.0,-0.34097088986750385,0.9995324831214694,-5.1796875,14.937032699584961,0.0,0.0,-0.23452253641349685,-0.23452253641349685,-3.125,-3.125,0.1,0.1,-0.06303524984020961,-0.06303524984020961,-2.7609375,-2.7609375
gpt2-xl,grace,counterfact,15471,0.0,1.0,-0.38282174221897797,0.9999952316219541,-3.38671875,23.025846161568875,0.0,0.0,-0.005167339495487418,-0.005167339495487418,-3.234375,-3.234375,0.2,0.2,0.005386846049748541,0.005386846049748541,-2.15,-2.15
gpt2-xl,grace,counterfact,4190,0.0,1.0,-0.0001370159167991621,0.9993522351662038,-2.0,12.62435531616211,0.0,0.0,-0.0022561344350142164,-0.0022561344350142164,-1.828125,-1.828125,0.2,0.2,-0.0001988198951367333,-0.0001988198951367333,-1.459375,-1.459375
gpt2-xl,grace,counterfact,2414,0.0,1.0,-9.661210218331326e-07,0.999935152246456,-0.375,23.02578608008694,0.0,0.0,-0.0001960743391723173,-0.0001960743391723173,-2.765625,-2.765625,0.7,0.7,0.00016030153640752626,0.00016030153640752626,1.546875,1.546875
gpt2-xl,grace,counterfact,11701,0.0,1.0,-0.24289220444183754,0.998901969046973,-6.8359375,20.3739013671875,0.0,0.0,-0.0022547688772528098,-0.0022547688772528098,-3.953125,-3.953125,0.1,0.1,0.001248769269764582,0.001248769269764582,-0.9328125,-0.9328125
gpt2-xl,grace,counterfact,16141,0.0,1.0,-0.08465945329979688,0.9894963568443539,-7.90625,15.98944091796875,0.0,0.0,-0.10823578000680016,-0.10823578000680016,-9.9140625,-9.9140625,0.0,0.0,-0.17927342793266993,-0.17927342793266993,-7.964599609375,-7.964599609375
gpt2-xl,grace,counterfact,19724,1.0,1.0,0.08125005674636333,0.9999933124409476,1.875,18.249993324279785,0.0,0.0,-0.01447320037622579,-0.01447320037622579,-0.5390625,-0.5390625,0.5,0.5,-0.060210301249724575,-0.060210301249724575,-1.59296875,-1.59296875
gpt2-xl,grace,counterfact,12635,0.0,1.0,-0.0011692259284704595,0.9999761584084722,-6.5625,23.025827088082547,0.0,0.0,-0.0025347393640018086,-0.0025347393640018086,-4.703125,-4.703125,0.0,0.0,-0.037995151133827273,-0.037995151133827273,-9.9109375,-9.9109375
